tokenId,top_tokens
16023,"[17476, 15793, 14502, 12455, 18069, 12556, 6359, 1380, 6917, 1379, 20714, 17313, 18398, 9637, 21624, 583, 14667, 172, 17009, 15490, 11621, 168, 11744, 10182, 22072, 14418, 10161, 9648, 12018, 5025]"
16024,"[8068, 18411, 14813, 14520, 14209, 15036, 18967, 18950, 19207, 3188, 4000, 4235, 6092, 2623, 10839, 2694, 12517, 3921, 11263, 4347, 5664, 3013, 7820, 3015, 14615, 7030, 7384, 13831, 6577, 10250]"
16027,"[21239, 17542, 12957, 17795, 17865, 2041, 11067, 2245, 19349, 2454, 19477, 546, 625, 1649, 15130, 14431, 11301, 18737, 5875, 5570, 3991, 8945, 18106, 18213, 5040, 6731, 14017, 910, 8599, 11754]"
16029,"[17040, 20832, 19975, 16757, 19790, 5981, 20088, 17857, 20290, 11626, 14101, 17075, 20377, 20779, 8260, 18002, 6885, 17384, 10840, 18988, 18026, 16453, 14474, 21472, 19111, 21886, 12790, 11991, 17248, 21047]"
16033,"[19035, 15866, 18306, 13602, 19124, 11818, 9634, 15644, 2250, 1549, 108, 5169, 613, 12529, 2621, 2027, 909, 5937, 7717, 13592, 255, 9201, 2398, 13213, 5092, 7697, 8193, 8638, 6878, 6569]"
16034,"[12424, 1868, 12430, 1875, 1880, 5987, 5983, 5978, 5974, 5965, 12446, 1906, 5953, 16730, 1865, 5932, 1925, 16719, 5912, 1934, 5910, 12486, 1939, 1942, 1948, 16693, 5885, 5883, 5882, 5869]"
16036,"[17384, 16133, 21743, 14961, 17075, 4657, 1622, 19768, 11626, 17857, 15834, 18846, 13255, 15389, 20779, 14371, 20832, 5981, 19935, 14474, 11408, 11090, 14171, 19975, 11196, 653, 9861, 5145, 686, 17996]"
16037,"[8979, 8382, 7213, 5982, 8193, 8638, 5092, 12527, 12698, 7316, 7697, 12096, 20535, 7313, 2398, 16783, 7690, 1012, 7256, 1311, 9201, 12084, 5937, 12609, 16689, 7008, 6073, 8018, 9884, 6953]"
16038,"[20315, 20433, 18178, 18226, 8118, 9911, 10021, 2118, 14243, 2058, 1987, 5466, 14253, 9173, 2353, 1643, 9618, 8424, 7287, 8292, 9407, 6423, 9684, 6112, 7370, 1076, 1623, 7469, 5499, 14778]"
16039,"[15761, 21082, 10840, 16379, 7810, 7791, 8850, 14101, 10548, 12790, 16541, 8434, 19111, 13919, 21333, 22180, 18073, 18242, 3091, 9432, 20818, 2842, 20426, 19095, 20781, 18730, 11939, 18805, 3028, 16716]"
16041,"[20171, 2337, 18317, 20085, 4112, 4113, 4634, 16294, 6866, 10093, 6851, 1081, 10331, 19759, 9680, 21056, 13582, 10391, 12633, 19869, 9106, 9703, 13754, 5837, 10326, 4105, 15434, 19214, 1998, 19918]"
16043,"[12642, 15919, 14131, 19590, 13134, 20172, 1243, 13056, 13498, 882, 4990, 10841, 151, 912, 15624, 10945, 3885, 10190, 2218, 2752, 18522, 1137, 5817, 1197, 2261, 1319, 9666, 2874, 19004, 19016]"
16052,"[21032, 14908, 4895, 12197, 5483, 4596, 5548, 17230, 15347, 11143, 15350, 19780, 17140, 19424, 16433, 12928, 19393, 20484, 20863, 20080, 2579, 17781, 21118, 15434, 15127, 18717, 17138, 17545, 18130, 14000]"
16056,"[16227, 291, 11588, 11558, 6326, 4859, 5432, 15181, 14856, 5802, 14989, 14626, 15005, 5566, 9483, 10972, 12158, 3107, 14413, 14440, 11136, 13085, 13198, 5035, 20517, 12295, 22147, 3733, 17173, 5076]"
16057,"[76, 17951, 16831, 17223, 21449, 19587, 20198, 19251, 11775, 6065, 10442, 10247, 18474, 17769, 15998, 17545, 10734, 19779, 20521, 11168, 19954, 561, 9775, 18130, 8463, 9599, 13255, 19303, 21245, 8521]"
16059,"[10247, 15371, 653, 18548, 11317, 20051, 561, 11144, 15078, 3028, 19587, 20198, 16545, 21449, 18755, 16246, 8826, 17273, 2661, 20014, 18519, 10884, 17688, 17857, 20595, 21184, 21122, 4929, 4528, 15998]"
16060,"[10507, 13854, 5639, 13605, 10789, 17030, 14008, 14331, 10188, 7422, 1704, 631, 761, 114, 860, 19397, 894, 18954, 13029, 1167, 7284, 2981, 20292, 11502, 19894, 19398, 10886, 14433, 9818, 2912]"
16061,"[7789, 16675, 16955, 16662, 13378, 11875, 12394, 5679, 16114, 2328, 808, 20437, 20426, 16986, 18874, 11281, 9207, 1559, 2421, 7927, 21460, 8334, 1832, 9260, 11337, 6992, 20463, 3148, 8043, 8616]"
16062,"[15837, 14044, 6905, 13191, 16843, 12562, 21300, 21068, 3566, 21431, 7533, 3188, 8110, 3808, 18950, 18967, 2704, 19207, 12517, 7741, 22073, 16428, 22147, 18723, 21178, 22004, 18780, 17158, 20973, 18268]"
16064,"[7089, 6138, 11625, 11282, 4206, 17808, 15252, 9189, 3290, 15332, 2583, 6806, 4276, 5392, 8712, 15836, 9087, 6085, 11942, 11388, 5990, 5046, 9468, 9896, 9305, 10045, 2532, 9149, 8708, 2672]"
16065,"[16378, 9335, 7845, 8097, 10037, 17166, 22013, 21460, 14025, 19648, 21640, 13537, 10082, 13241, 21207, 13953, 3455, 21821, 6201, 10657, 12940, 13590, 8616, 8480, 12450, 11337, 14175, 7035, 12683, 20697]"
16066,"[21568, 21377, 6690, 6750, 12726, 11354, 2223, 10788, 12602, 855, 13939, 10140, 6549, 11897, 6705, 12880, 5090, 4641, 626, 3242, 2280, 13820, 11338, 7190, 5106, 6792, 9050, 3153, 11874, 2370]"
16069,"[13675, 1842, 14456, 7026, 20905, 17033, 1723, 17388, 16670, 15199, 19078, 15989, 8412, 15127, 14532, 21118, 14613, 9217, 21658, 21169, 13763, 15524, 12051, 18192, 18730, 11658, 18208, 17263, 19144, 19360]"
16070,"[2740, 15844, 14038, 14025, 843, 20751, 12958, 576, 14667, 16095, 13149, 18909, 9046, 10017, 18351, 15153, 20952, 10657, 17247, 808, 3446, 21537, 2590, 21460, 6500, 18459, 8767, 13754, 14955, 12457]"
16071,"[18914, 19561, 13973, 1851, 15216, 15778, 13420, 13567, 7378, 21060, 20524, 19391, 13545, 6850, 21365, 20332, 8700, 21965, 18799, 12020, 18180, 9128, 9100, 21906, 8676, 17986, 17398, 4207, 17824, 18167]"
16072,"[12424, 1868, 12430, 1875, 1880, 5987, 5983, 5978, 5974, 5965, 12446, 1906, 5953, 16730, 1865, 5932, 1925, 16719, 5912, 1934, 5910, 12486, 1939, 1942, 1948, 16693, 5885, 5883, 5882, 5869]"
16076,"[14793, 17729, 17455, 11668, 15931, 10499, 1034, 14760, 6381, 6789, 20786, 7643, 7660, 5886, 7487, 19153, 7146, 9995, 16997, 3649, 8256, 8167, 11851, 7442, 10319, 14262, 3356, 13571, 14178, 12368]"
16079,"[18545, 16699, 11083, 17069, 701, 16330, 17813, 13403, 17095, 11947, 8024, 3621, 9962, 9593, 6389, 2709, 4188, 3550, 9349, 7745, 5175, 12690, 3696, 7606, 9596, 9945, 11851, 10499, 14483, 8135]"
16082,"[16933, 7703, 9594, 18496, 13730, 10542, 13701, 2619, 3718, 4936, 12010, 7895, 523, 11373, 2604, 7736, 642, 12702, 1812, 10445, 8176, 5254, 11297, 10988, 11391, 6616, 4538, 17229, 3777, 4195]"
16085,"[6302, 5268, 2891, 8708, 2672, 9149, 10492, 9896, 10045, 6320, 6255, 9087, 5990, 4459, 11942, 2583, 3464, 3683, 6157, 4276, 5392, 3911, 15332, 4397, 9189, 6806, 15252, 10857, 11282, 13535]"
16089,"[16942, 4479, 15543, 15839, 8439, 17641, 12536, 15953, 15204, 9378, 9324, 4885, 2154, 1988, 14999, 11866, 19140, 21925, 7050, 5344, 1043, 12548, 1992, 7505, 11483, 5958, 2300, 16921, 12897, 2931]"
16091,"[19559, 10574, 21784, 17191, 19341, 21343, 2579, 5985, 9754, 19966, 16671, 3728, 21971, 5977, 9708, 19706, 10735, 12574, 1670, 1599, 21359, 4955, 20099, 10848, 16519, 12847, 21285, 13893, 944, 10247]"
16092,"[9171, 10428, 1830, 1428, 2162, 774, 11285, 4737, 11405, 10149, 6944, 19264, 10321, 2391, 15526, 4547, 14614, 2420, 12383, 5546, 3572, 9642, 9164, 18402, 8667, 6870, 7910, 17571, 6777, 5096]"
16093,"[7805, 17885, 3656, 5664, 3921, 3013, 3745, 11340, 2623, 3015, 2694, 11329, 4347, 5786, 11263, 7030, 4235, 3289, 7384, 3842, 10724, 3810, 2291, 2570, 11254, 12933, 10152, 8467, 3945, 7820]"
16094,"[9712, 14277, 12606, 6782, 904, 5596, 5109, 1932, 718, 2434, 11154, 60, 14017, 11755, 911, 4349, 8599, 3288, 4463, 910, 14997, 15269, 2743, 14103, 558, 15100, 781, 17585, 7436, 5477]"
16095,"[20751, 843, 20710, 19648, 20749, 17247, 14038, 14025, 17876, 10657, 21102, 20657, 11281, 14195, 12958, 21385, 7963, 7604, 17166, 21640, 22072, 14667, 7035, 13149, 3846, 21460, 8767, 13754, 13415, 4947]"
16097,"[5854, 4263, 14119, 6079, 4443, 5637, 4670, 4642, 11543, 5933, 4814, 5819, 14607, 14318, 14022, 14204, 10310, 4376, 3679, 801, 14280, 14288, 5512, 1847, 16581, 1822, 8603, 15442, 14201, 9571]"
16098,"[18111, 8468, 8413, 19975, 11482, 10119, 21184, 18519, 19487, 16686, 8909, 19680, 18353, 9214, 14101, 3344, 21127, 686, 10840, 18730, 18548, 20457, 19656, 18779, 19936, 15552, 14516, 21330, 15371, 17416]"
16106,"[12424, 1868, 12430, 1875, 1880, 5987, 5983, 5978, 5974, 5965, 12446, 1906, 5953, 16730, 1865, 5932, 1925, 16719, 5912, 1934, 5910, 12486, 1939, 1942, 1948, 16693, 5885, 5883, 5882, 5869]"
16107,"[12601, 19605, 7770, 19304, 18330, 20099, 21343, 16519, 18796, 944, 17422, 1622, 20140, 2927, 9759, 13557, 4657, 5145, 8494, 4967, 14735, 18666, 11317, 18278, 20271, 14371, 19822, 20767, 18118, 18779]"
16110,"[12424, 1868, 12430, 1875, 1880, 5987, 5983, 5978, 5974, 5965, 12446, 1906, 5953, 16730, 1865, 5932, 1925, 16719, 5912, 1934, 5910, 12486, 1939, 1942, 1948, 16693, 5885, 5883, 5882, 5869]"
16113,"[10928, 16451, 20565, 15154, 8561, 12538, 8525, 14631, 15567, 11113, 5543, 20264, 1272, 7831, 5901, 570, 11798, 8128, 12859, 7294, 20530, 2569, 10439, 3032, 11472, 1048, 3161, 12256, 5407, 3726]"
16114,"[16955, 16675, 19965, 19756, 17083, 19753, 4947, 4170, 12633, 3148, 20154, 808, 12770, 10135, 1189, 2991, 21821, 12457, 3321, 22015, 21624, 22013, 21460, 3535, 13590, 11621, 8616, 11961, 11337, 576]"
16116,"[21841, 18418, 18096, 11208, 6156, 12862, 7310, 162, 20012, 20821, 11236, 8657, 18015, 20144, 6046, 11741, 65, 21047, 4418, 21343, 12420, 21116, 803, 11902, 16621, 1529, 20640, 20689, 19042, 1842]"
16123,"[15335, 15264, 15549, 8090, 15751, 16005, 19681, 20925, 16497, 14285, 20489, 20682, 15848, 1912, 2842, 20790, 19194, 15583, 16716, 1323, 20508, 15832, 18104, 16844, 16698, 3344, 21184, 4105, 13919, 8412]"
16124,"[16408, 19608, 16414, 18106, 15462, 14759, 8016, 18019, 1180, 1229, 1103, 156, 4842, 1844, 17815, 2009, 11344, 18801, 18737, 4815, 19234, 17667, 11039, 5126, 12912, 7859, 5409, 12999, 4609, 4080]"
16125,"[16146, 16517, 542, 12129, 9195, 14629, 20305, 13274, 9536, 12284, 19970, 10563, 15787, 7757, 19757, 1713, 19953, 5773, 15013, 8417, 20812, 17691, 9457, 15865, 10025, 7825, 2760, 9603, 14905, 9605]"
16131,"[15720, 19428, 18645, 17807, 693, 7191, 19147, 19606, 20541, 543, 10198, 20056, 10169, 20618, 19138, 19310, 16828, 11602, 14310, 19671, 20100, 19877, 19367, 10668, 21783, 18770, 8663, 10926, 21498, 5440]"
16133,"[16036, 17384, 20153, 18846, 21116, 19935, 14961, 4657, 20968, 12988, 19223, 21783, 15389, 18576, 11090, 16610, 18692, 9013, 7189, 18341, 18559, 10470, 20367, 8210, 9759, 1622, 17996, 10129, 20377, 20525]"
16134,"[5109, 1932, 2434, 60, 904, 6782, 3288, 558, 718, 646, 5596, 7410, 11755, 14277, 11284, 11154, 12606, 15269, 16094, 9712, 8159, 911, 7083, 12975, 4463, 17561, 4349, 580, 7274, 11016]"
16136,"[14837, 19019, 11381, 19612, 21219, 5738, 5716, 6914, 9031, 16466, 16982, 8770, 7500, 15865, 17691, 17577, 9303, 21365, 21291, 9195, 5773, 4989, 8067, 542, 19381, 7645, 13274, 4372, 1713, 16504]"
16137,"[19822, 3008, 12466, 16884, 14516, 20863, 4590, 13042, 18730, 19910, 862, 699, 577, 13149, 20736, 4967, 19111, 19206, 16379, 2739, 19032, 20704, 19869, 20466, 20657, 8956, 21516, 2421, 20484, 5145]"
16138,"[15330, 14442, 3028, 653, 20818, 757, 20781, 15552, 14101, 7810, 19111, 2015, 18002, 1000, 19620, 20704, 11939, 9085, 8434, 10734, 21285, 6310, 11408, 20736, 9227, 5692, 10038, 6065, 19243, 1984]"
16144,"[2097, 20325, 20687, 11420, 11336, 21360, 7168, 18241, 10724, 12933, 11329, 3921, 4347, 10446, 8050, 5664, 14440, 12436, 14413, 2291, 17411, 1105, 6167, 13201, 3013, 2623, 3566, 177, 12665, 1577]"
16145,"[12424, 1868, 12430, 1875, 1880, 5987, 5983, 5978, 5974, 5965, 12446, 1906, 5953, 16730, 1865, 5932, 1925, 16719, 5912, 1934, 5910, 12486, 1939, 1942, 1948, 16693, 5885, 5883, 5882, 5869]"
16146,"[16517, 16125, 542, 12129, 20305, 1713, 14629, 13274, 9195, 9536, 19970, 12284, 19953, 15787, 10563, 17691, 15865, 7757, 9457, 5773, 1770, 19757, 2225, 8067, 1759, 14971, 20812, 15013, 9975, 14317]"
16147,"[19601, 18608, 20956, 16342, 6156, 21297, 20741, 11004, 16453, 18988, 13913, 18853, 21552, 10234, 21230, 20144, 17422, 10997, 9311, 20595, 21177, 12550, 6547, 21344, 20958, 4657, 18096, 16848, 21035, 16749]"
16152,"[11850, 1395, 11884, 14717, 4592, 5106, 11515, 10446, 5090, 5300, 15084, 2923, 10486, 3153, 7563, 11338, 7190, 11761, 2280, 3242, 122, 177, 11336, 6705, 1890, 13201, 626, 12880, 14709, 652]"
16153,"[15779, 10077, 6602, 5702, 4766, 10963, 21693, 13662, 13915, 13950, 21695, 9440, 9313, 8899, 8344, 14489, 2717, 5210, 9303, 3093, 21205, 18398, 5350, 13772, 16656, 11382, 16982, 9423, 9031, 7716]"
16158,"[11775, 21449, 12724, 11881, 20066, 1478, 954, 561, 11196, 11991, 21122, 17075, 17857, 18755, 21683, 653, 15838, 10734, 11408, 18026, 16707, 10812, 844, 9697, 3028, 5529, 16691, 5941, 15078, 7285]"
16159,"[3885, 6549, 2223, 1137, 6690, 12726, 4641, 10140, 2752, 15733, 9343, 6750, 8571, 14646, 16237, 855, 11874, 4990, 4964, 10318, 1329, 6792, 21183, 912, 9470, 22062, 16066, 19401, 11354, 21377]"
16164,"[3671, 10905, 16743, 15259, 15467, 15241, 8324, 16643, 2726, 8121, 14788, 3662, 2267, 6980, 9616, 14321, 16925, 2875, 628, 9486, 4813, 14448, 12946, 6050, 7158, 9525, 11139, 7735, 3018, 7848]"
16166,"[16962, 17597, 20632, 15487, 7989, 7982, 13788, 15355, 10317, 16463, 14947, 16241, 16352, 9106, 8164, 11065, 10326, 18339, 14673, 19504, 9325, 19492, 15613, 8183, 14714, 4157, 4962, 3265, 8090, 15264]"
16170,"[17432, 9016, 12101, 567, 6563, 6500, 12407, 576, 21460, 808, 21821, 11337, 9046, 8616, 12811, 18863, 10135, 13754, 22013, 7035, 20697, 13954, 14025, 4170, 12450, 12683, 11281, 3148, 843, 2590]"
16172,"[4457, 7216, 15884, 11292, 16302, 4448, 11255, 5945, 9002, 7728, 10490, 1748, 7677, 13592, 1916, 7717, 14797, 2064, 255, 108, 5169, 878, 909, 12529, 6878, 9715, 5826, 2883, 7691, 2460]"
16173,"[19109, 19490, 19437, 21050, 18039, 11350, 18303, 17316, 1241, 758, 6243, 12262, 557, 4384, 2824, 4495, 588, 7688, 9994, 8083, 9889, 15234, 752, 7173, 8753, 1647, 11929, 1681, 5481, 5638]"
16174,"[12431, 16217, 17047, 8960, 15107, 6024, 12274, 12369, 15871, 5178, 20296, 4549, 4990, 1197, 18522, 5213, 5462, 912, 2261, 3885, 2218, 2874, 6454, 742, 4847, 10053, 4071, 3023, 8649, 19401]"
16176,"[12504, 19519, 12949, 13067, 15395, 13987, 10159, 9203, 20536, 13463, 14150, 12342, 9971, 5071, 2376, 5172, 892, 3829, 7816, 9055, 3696, 11302, 7606, 16484, 3789, 5175, 10337, 9582, 8307, 20915]"
16177,"[13411, 5961, 4308, 18636, 21478, 19959, 17922, 19249, 11389, 19854, 18853, 18553, 18307, 9013, 21971, 19675, 19033, 3389, 21784, 20365, 17191, 3864, 20747, 14746, 20762, 10666, 17708, 13409, 21498, 16895]"
16178,"[19017, 16850, 15491, 1730, 6829, 19304, 11551, 11626, 5981, 17222, 18191, 4224, 20330, 507, 13815, 11291, 20075, 7793, 15451, 20727, 20729, 1622, 7770, 4657, 21602, 12948, 21621, 165, 20099, 1392]"
16183,"[17988, 16505, 11323, 18864, 11117, 9441, 967, 11306, 6252, 8429, 5035, 6577, 10972, 18780, 15388, 17886, 1382, 22147, 4176, 7168, 20517, 17173, 22073, 16360, 19354, 20687, 21178, 12158, 15523, 1484]"
16188,"[16483, 11410, 16852, 7823, 3810, 3842, 21166, 4342, 21569, 4343, 20733, 9985, 11254, 11263, 2570, 15653, 3013, 3289, 20973, 10152, 15080, 10249, 12397, 73, 5188, 903, 5664, 21933, 10118, 2694]"
16189,"[1289, 12277, 14082, 1764, 10489, 10932, 9084, 16685, 7025, 11758, 9722, 8213, 16253, 7205, 10648, 15122, 12734, 10772, 17408, 12429, 5464, 16472, 8585, 13163, 14258, 4867, 8594, 16917, 9030, 11833]"
16191,"[15561, 16767, 14977, 14571, 6770, 9768, 9180, 9096, 10605, 4863, 5894, 22007, 8120, 9730, 5177, 5663, 7047, 3129, 8967, 9653, 13642, 11505, 3640, 2724, 6693, 12264, 594, 2487, 10110, 7095]"
16192,"[3609, 17415, 16605, 15146, 20646, 14536, 14675, 10859, 20820, 9697, 7285, 19424, 18585, 10132, 18478, 16433, 19869, 21127, 12928, 5740, 18779, 16416, 20085, 19489, 18020, 8637, 19936, 21642, 14000, 19111]"
16195,"[2595, 8573, 12660, 10608, 2960, 827, 8133, 14184, 767, 562, 10537, 15065, 17182, 7720, 14125, 8874, 8668, 15590, 17952, 2962, 9986, 13596, 132, 19063, 10188, 5255, 11266, 19894, 12655, 1817]"
16198,"[17281, 17248, 21472, 13051, 13292, 13288, 18812, 12414, 9444, 15933, 17230, 15347, 20006, 13401, 11143, 21535, 16351, 11061, 21474, 7350, 16241, 17879, 17161, 14291, 19187, 16352, 2916, 6799, 18130, 17545]"
16200,"[7509, 10818, 6661, 6144, 4974, 11116, 3034, 4495, 18596, 5654, 17405, 14595, 14715, 10303, 18006, 18533, 16760, 17314, 19564, 17904, 1241, 16704, 8083, 19448, 183, 9071, 5891, 9628, 13929, 8689]"
16203,"[14942, 19298, 6882, 21396, 16277, 1026, 97, 2984, 15533, 20307, 21337, 2985, 15924, 20968, 2866, 16210, 13815, 4722, 13860, 15911, 11291, 19882, 12810, 19319, 11398, 20140, 18661, 19806, 1730, 3537]"
16208,"[15873, 17292, 21498, 16438, 20587, 19594, 20581, 16768, 10095, 21478, 16667, 7189, 12722, 17224, 4785, 12719, 19644, 10399, 8791, 19935, 19675, 7233, 19954, 19565, 543, 19882, 13222, 21168, 18161, 16133]"
16210,"[16707, 15491, 19017, 14529, 20892, 20088, 1622, 11166, 4519, 4657, 17626, 12283, 20012, 2661, 5145, 7899, 4967, 5332, 16848, 4528, 4590, 16749, 20051, 12724, 20863, 15389, 8593, 15060, 19364, 18987]"
16214,"[12424, 1868, 12430, 1875, 1880, 5987, 5983, 5978, 5974, 5965, 12446, 1906, 5953, 16730, 1865, 5932, 1925, 16719, 5912, 1934, 5910, 12486, 1939, 1942, 1948, 16693, 5885, 5883, 5882, 5869]"
16215,"[17094, 16837, 18283, 14319, 13621, 22082, 11922, 3396, 6275, 16491, 2661, 18330, 19033, 16770, 4528, 20362, 17124, 20075, 19768, 11924, 8376, 15232, 8203, 21122, 9506, 13600, 1463, 14171, 12627, 20198]"
16217,"[12431, 16174, 17047, 8960, 15871, 8649, 4549, 12274, 10053, 5213, 11772, 15107, 12369, 6024, 4990, 20296, 3885, 1197, 4071, 5178, 912, 7551, 4641, 10780, 14646, 6454, 10318, 2218, 19401, 5076]"
16219,"[16438, 20819, 17292, 19671, 2006, 693, 20056, 19224, 16580, 16208, 19310, 20016, 12769, 18537, 21069, 9265, 10926, 19049, 21061, 18438, 16768, 17629, 20570, 19120, 21112, 20614, 13253, 17176, 20618, 19644]"
16220,"[10743, 8489, 14455, 12024, 13623, 9563, 11917, 11754, 6486, 18801, 15927, 11344, 5409, 6436, 18737, 18213, 6230, 6215, 5399, 12122, 1229, 1649, 18244, 1180, 4712, 17815, 10506, 6731, 10471, 13068]"
16226,"[9980, 9737, 7380, 6116, 7637, 4076, 6292, 9846, 8950, 6244, 6467, 8870, 16228, 9393, 4977, 8297, 6586, 4371, 15861, 2222, 2156, 2744, 14338, 8803, 8526, 12373, 7984, 16256, 2403, 12041]"
16227,"[16056, 291, 11588, 11558, 6326, 4859, 5432, 15181, 14856, 5802, 5566, 14989, 15005, 14626, 9483, 10972, 12158, 3107, 14413, 14440, 13085, 5076, 11136, 20517, 5035, 17173, 3733, 13198, 12295, 22147]"
16228,"[4977, 6244, 7984, 14338, 16256, 12373, 8803, 9737, 12041, 16226, 9980, 9070, 12927, 8950, 6116, 7380, 4076, 6292, 7637, 9846, 6467, 1181, 8870, 2062, 5549, 2161, 9393, 6567, 2222, 8297]"
16229,"[89, 15696, 15521, 17329, 20310, 20044, 8861, 12550, 15987, 18930, 8319, 887, 4519, 18015, 7490, 19696, 6088, 18307, 5332, 8115, 3728, 7650, 12991, 2014, 7940, 21580, 10751, 6221, 10550, 12653]"
16230,"[6504, 18585, 18478, 17422, 17620, 1260, 12724, 19995, 11881, 18397, 19044, 11317, 19144, 13115, 18030, 13014, 5529, 1529, 16621, 5941, 18548, 17075, 21510, 9746, 14735, 4967, 16545, 5145, 4590, 2149]"
16232,"[9508, 21579, 10123, 19222, 17174, 12749, 18081, 5509, 11674, 5507, 1748, 7728, 255, 7717, 13592, 5169, 1916, 108, 2064, 909, 11932, 878, 736, 11849, 2250, 6186, 7677, 9715, 6749, 7691]"
16233,"[22108, 4361, 3552, 3480, 1672, 21292, 5718, 10284, 10252, 5473, 13731, 10442, 14613, 2789, 13324, 11450, 10794, 8282, 5474, 20557, 21128, 7111, 11461, 10453, 8293, 6804, 18928, 16349, 19385, 4526]"
16236,"[16240, 527, 9514, 19768, 19605, 20088, 20595, 15985, 21971, 21784, 8533, 13600, 22054, 3396, 4519, 11922, 571, 17756, 21343, 13174, 15715, 4098, 5332, 4657, 1622, 19843, 8891, 21708, 16210, 16362]"
16237,"[8571, 15733, 1137, 5817, 2752, 6549, 10190, 912, 3885, 2223, 1197, 4990, 4641, 10140, 9716, 1458, 2218, 9051, 6690, 3320, 5213, 6792, 1329, 15624, 10945, 10318, 4071, 4964, 19401, 772]"
16240,"[16236, 20088, 9514, 527, 20595, 13600, 19768, 21343, 11922, 3396, 4098, 15985, 21784, 19706, 8533, 7656, 571, 19605, 16746, 4519, 10197, 21971, 9197, 19790, 14516, 19017, 17756, 19975, 1622, 2661]"
16241,"[16352, 15933, 14291, 20006, 19365, 102, 14335, 17928, 11930, 21026, 12344, 7604, 5083, 21624, 20718, 20559, 7963, 9523, 19492, 19756, 21703, 14673, 19504, 19449, 12633, 11242, 7312, 7122, 22072, 10903]"
16242,"[2871, 5697, 20053, 5584, 5306, 4818, 929, 5143, 934, 4609, 7859, 2009, 1844, 11728, 8904, 12912, 5126, 19234, 17667, 13070, 5624, 10467, 17815, 1103, 156, 4815, 7934, 775, 1180, 1229]"
16243,"[11383, 13297, 11813, 11782, 11480, 7410, 580, 1932, 2434, 14132, 7769, 904, 5109, 60, 4338, 718, 14229, 8535, 4296, 6782, 781, 3288, 558, 15427, 11104, 11284, 19279, 14431, 5596, 11484]"
16244,"[18975, 18145, 110, 21315, 9303, 9031, 19177, 8770, 21291, 15490, 15002, 21272, 5270, 9313, 7645, 19213, 7507, 9975, 21369, 7635, 4766, 19389, 7716, 7964, 21365, 3269, 15691, 19647, 21965, 5702]"
16246,"[16545, 1622, 20051, 4657, 5145, 4967, 17422, 4590, 18307, 18853, 15371, 3008, 653, 2661, 21047, 165, 15389, 19822, 20595, 11144, 19017, 21122, 4528, 16986, 14140, 16621, 11004, 7899, 7476, 20863]"
16249,"[9492, 12165, 11592, 12077, 4049, 16618, 12200, 11444, 11427, 12111, 10359, 11987, 5926, 3429, 11683, 16898, 5954, 9883, 5868, 5660, 14865, 6295, 6756, 15949, 10002, 11954, 10389, 16361, 8308, 18460]"
16250,"[13546, 13291, 11833, 8118, 8585, 16632, 9977, 16917, 15690, 13318, 4179, 2353, 7808, 1987, 2118, 15099, 5466, 14778, 14553, 12559, 12406, 11056, 14076, 18611, 18131, 17960, 13421, 1076, 10772, 8292]"
16251,"[15097, 13699, 14819, 15340, 13632, 15317, 15649, 15345, 12417, 14430, 16252, 14616, 15976, 14337, 7088, 6980, 628, 8324, 9525, 3662, 7735, 10220, 8121, 2408, 2267, 6050, 19566, 4825, 11139, 7848]"
16252,"[14430, 12417, 16369, 15340, 16251, 13699, 15097, 12946, 14819, 4813, 4729, 7158, 16925, 2875, 13632, 15317, 8257, 5134, 2267, 10268, 3662, 8121, 12352, 9477, 3830, 8501, 7306, 6434, 8036, 15649]"
16253,"[13163, 9084, 14905, 14082, 9722, 8213, 8594, 10489, 10932, 16472, 9617, 15114, 12483, 9103, 7857, 1764, 9011, 11758, 10648, 12277, 6142, 7025, 15013, 13373, 11147, 4801, 10772, 4867, 8607, 10030]"
16254,"[16567, 16821, 18311, 14718, 14680, 17690, 13329, 12328, 7451, 1724, 2924, 4118, 2030, 3877, 5248, 12776, 9566, 13272, 4148, 11966, 1738, 901, 6133, 3853, 10581, 7749, 2951, 9129, 19289, 8689]"
16256,"[7984, 14338, 12373, 8803, 9070, 12041, 4977, 16228, 1181, 5549, 6244, 12927, 12251, 9737, 16226, 9980, 16697, 3474, 2161, 2062, 5867, 8950, 4203, 6116, 8294, 5719, 7380, 4076, 6292, 7637]"
16263,"[6377, 16678, 16961, 16984, 3288, 2434, 558, 9519, 646, 13062, 5109, 1932, 60, 16134, 4605, 12600, 17585, 580, 17038, 9472, 1424, 14162, 6782, 2743, 7410, 13515, 904, 1009, 13744, 11284]"
